t,phase,min_front,min_left,min_right,speed,yaw,dist_to_wp,bearing_to_wp,rc_throttle_norm,rc_yaw_norm
246.561,pretrain,0.0000,24.1546,7.4050,0.0272,-0.0787,0.000,0.0000,0.000,0.000
246.668,pretrain,0.0000,24.0572,7.4248,0.0273,-0.0787,0.000,0.0000,0.000,0.000
246.763,pretrain,0.0000,24.0454,7.4185,0.0273,-0.0787,0.000,0.0000,0.000,0.000
246.861,pretrain,0.0000,24.8162,7.4076,0.0273,-0.0787,0.000,0.0000,0.000,0.000
246.961,pretrain,0.0000,24.3350,7.4451,0.0274,-0.0787,0.000,0.0000,0.000,0.000
247.061,pretrain,0.0000,24.3447,7.4033,0.0274,-0.0787,0.000,0.0000,0.000,0.000
247.161,pretrain,0.0000,24.0226,7.4344,0.0272,-0.0787,0.000,0.0000,0.000,0.000
247.272,pretrain,0.0000,24.0295,7.4120,0.0272,-0.0787,0.000,0.0000,0.000,0.000
247.361,pretrain,0.0000,24.3015,7.4123,0.0272,-0.0787,0.000,0.0000,0.000,0.000
247.461,pretrain,0.0000,24.2466,7.4338,0.0273,-0.0787,22.826,1.5844,0.000,0.000
247.565,pretrain,0.0000,24.8516,7.4035,0.0273,-0.0787,22.826,1.5844,0.000,0.000
247.661,pretrain,0.0000,24.0549,7.4453,0.0278,-0.0787,22.826,1.5844,0.000,0.000
247.777,pretrain,0.0000,24.0744,7.4065,0.0278,-0.0787,22.826,1.5844,0.000,0.000
247.861,pretrain,0.0000,24.0744,7.4065,0.0278,-0.0787,22.826,1.5844,0.000,0.000
247.965,pretrain,0.0000,24.0974,7.4235,0.0283,-0.0788,22.826,1.5844,0.000,0.000
248.061,pretrain,0.0000,671.2140,7.4045,0.0283,-0.0788,22.826,1.5844,0.000,0.000
248.165,pretrain,0.0000,24.4939,7.4031,0.0283,-0.0787,22.826,1.5844,0.000,0.000
248.264,pretrain,0.0000,24.0380,7.4783,0.0283,-0.0787,22.826,1.5844,0.000,0.000
248.361,pretrain,0.0000,24.0470,7.4116,0.0283,-0.0787,22.826,1.5844,0.000,0.000
248.466,pretrain,0.0000,24.2161,7.4997,0.0316,-0.0783,22.826,1.5844,0.000,0.000
248.561,pretrain,0.0000,24.1776,7.4368,0.0316,-0.0783,22.826,1.5844,0.000,0.000
248.666,pretrain,0.0000,669.0821,7.4162,0.0408,-0.0774,22.826,1.5844,0.000,0.000
248.761,pretrain,0.0000,24.1121,7.4795,0.0408,-0.0774,22.826,1.5844,0.000,0.000
248.871,pretrain,0.0000,24.1324,7.4296,0.0408,-0.0774,22.826,1.5844,0.000,0.000
248.970,pretrain,0.0000,24.1020,7.5414,0.0587,-0.0757,22.815,1.5844,0.000,0.000
249.061,pretrain,0.0000,24.1002,7.4603,0.0587,-0.0757,22.815,1.5844,0.000,0.000
249.161,pretrain,0.0000,665.6213,7.4553,0.0929,-0.0735,22.804,1.5845,0.000,0.000
249.261,pretrain,0.0000,24.2670,7.5075,0.0929,-0.0735,22.804,1.5845,0.000,0.000
249.372,pretrain,0.0000,24.2793,7.4718,0.0929,-0.0735,22.804,1.5845,0.000,0.000
249.461,pretrain,0.0000,24.0554,7.5707,0.1589,-0.0707,22.771,1.5845,0.000,0.000
249.561,pretrain,0.0000,24.0603,7.5022,0.1589,-0.0707,22.771,1.5845,0.000,0.000
249.661,pretrain,0.0000,24.5092,7.5099,0.2355,-0.0680,22.727,1.5840,0.000,0.000
249.761,pretrain,0.0000,24.4051,7.5468,0.2355,-0.0680,22.727,1.5840,0.000,0.000
249.861,pretrain,0.0000,24.4940,7.5223,0.2355,-0.0680,22.727,1.5840,0.000,0.000
249.961,pretrain,0.0000,24.0198,7.5741,0.3242,-0.0649,22.661,1.5840,0.000,0.000
250.061,pretrain,0.0000,23.9940,7.5482,0.3242,-0.0649,22.661,1.5840,0.000,0.000
250.161,pretrain,0.0000,24.1342,7.5671,0.4210,-0.0619,22.573,1.5841,0.000,0.000
250.261,pretrain,0.0000,24.1005,7.5863,0.4210,-0.0619,22.573,1.5841,0.000,0.000
250.367,pretrain,0.0000,655.0930,7.5717,0.4210,-0.0619,22.573,1.5841,0.000,0.000
250.461,pretrain,0.0000,23.9048,7.6353,0.5435,-0.0587,22.441,1.5837,0.000,0.000
250.561,pretrain,0.0000,23.8698,7.5901,0.5435,-0.0587,22.441,1.5837,0.000,0.000
250.661,pretrain,0.0000,23.8346,7.6194,0.6618,-0.0557,22.298,1.5833,0.000,0.000
250.761,pretrain,0.0000,23.7550,7.6193,0.6618,-0.0557,22.298,1.5833,0.000,0.000
250.861,pretrain,0.0000,653.0527,7.6147,0.6618,-0.0557,22.298,1.5833,0.000,0.000
250.961,pretrain,0.0000,23.7491,7.6611,0.7832,-0.0528,22.122,1.5829,0.000,0.000
251.061,pretrain,0.0000,23.6505,7.6213,0.7832,-0.0528,22.122,1.5829,0.000,0.000
251.161,pretrain,0.0000,23.4149,7.6602,0.8908,-0.0503,21.924,1.5820,0.000,0.000
251.261,pretrain,0.0000,23.3331,7.6391,0.8908,-0.0503,21.924,1.5820,0.000,0.000
251.361,pretrain,0.0000,23.6915,7.6435,0.8908,-0.0503,21.924,1.5820,0.000,0.000
251.461,pretrain,0.0000,23.4928,7.6700,1.0071,-0.0478,21.682,1.5816,0.000,0.000
251.561,pretrain,0.0000,23.4368,7.6400,1.0071,-0.0478,21.682,1.5816,0.000,0.000
251.661,pretrain,0.0000,22.9252,7.6895,1.1115,-0.0456,21.429,1.5807,0.000,0.000
251.761,pretrain,0.0000,22.8262,7.6478,1.1115,-0.0456,21.429,1.5807,0.000,0.000
251.861,pretrain,0.0000,22.9037,7.6601,1.1115,-0.0456,21.429,1.5807,0.000,0.000
251.963,pretrain,0.0000,22.7351,7.6635,1.2098,-0.0439,21.132,1.5803,0.000,0.000
252.061,pretrain,0.0000,23.2419,7.6368,1.2098,-0.0439,21.132,1.5803,0.000,0.000
252.161,pretrain,0.0000,22.5461,7.6289,1.2791,-0.0434,20.846,1.5793,0.000,0.000
252.261,pretrain,0.0000,22.1837,7.7058,1.2791,-0.0434,20.846,1.5793,0.000,0.000
252.361,pretrain,0.0000,22.0442,7.6258,1.2791,-0.0434,20.846,1.5793,0.000,0.000
252.465,pretrain,0.0000,22.1715,7.7155,1.3284,-0.0426,20.517,1.5784,0.000,0.000
252.561,pretrain,0.0000,21.9712,7.6364,1.3284,-0.0426,20.517,1.5784,0.000,0.000
252.661,pretrain,0.0000,22.1542,7.6036,1.3593,-0.0420,20.198,1.5774,0.000,0.000
252.761,pretrain,0.0000,21.5047,7.6622,1.3593,-0.0420,20.198,1.5774,0.000,0.000
252.861,pretrain,0.0000,21.3606,7.5940,1.3593,-0.0420,20.198,1.5774,0.000,0.000
252.961,pretrain,0.0000,21.2618,7.7025,1.3801,-0.0414,19.857,1.5764,0.000,0.000
253.061,pretrain,0.0000,21.2618,7.7025,1.3801,-0.0414,19.857,1.5764,0.000,0.000
253.161,pretrain,0.0000,606.3490,7.5776,1.3922,-0.0409,19.527,1.5754,0.000,0.000
253.261,pretrain,0.0000,20.8685,7.6183,1.3922,-0.0409,19.527,1.5754,0.000,0.000
253.361,pretrain,0.0000,20.7133,7.5630,1.3922,-0.0409,19.527,1.5754,0.000,0.000
253.461,pretrain,0.0000,20.4390,7.6526,1.3999,-0.0403,19.175,1.5737,0.000,0.000
253.561,pretrain,0.0000,20.2976,7.5623,1.3999,-0.0403,19.175,1.5737,0.000,0.000
253.661,pretrain,0.0000,20.4350,7.5537,1.4042,-0.0398,18.846,1.5726,0.000,0.000
253.761,pretrain,0.0000,20.2340,7.5758,1.4042,-0.0398,18.846,1.5726,0.000,0.000
253.861,pretrain,0.0000,20.1434,7.5319,1.4042,-0.0398,18.846,1.5726,0.000,0.000
253.961,pretrain,0.0000,19.6940,7.5696,1.4075,-0.0394,18.494,1.5714,0.000,0.000
254.061,pretrain,0.0000,19.5505,7.5252,1.4075,-0.0394,18.494,1.5714,0.000,0.000
254.161,pretrain,0.0000,19.4430,7.5524,1.4040,-0.0340,18.164,1.5708,0.000,-1.000
254.261,pretrain,0.0000,19.4369,7.7369,1.4040,-0.0340,18.164,1.5708,0.000,-1.000
254.361,pretrain,0.0000,20.3681,7.9380,1.4040,-0.0340,18.164,1.5708,0.000,-1.000
254.461,pretrain,0.0000,19.7677,8.2616,1.1581,0.0143,17.857,1.5689,0.000,-1.000
254.561,pretrain,0.0000,19.8205,8.4571,1.1581,0.0143,17.857,1.5689,0.000,-1.000
254.664,pretrain,0.0000,19.8137,8.7782,1.0079,0.0611,17.615,1.5683,0.000,-1.000
254.761,pretrain,0.0000,342.2942,9.0993,1.0079,0.0611,17.615,1.5683,0.000,-1.000
254.861,pretrain,0.0000,342.2310,9.4224,1.0079,0.0611,17.615,1.5683,0.000,-1.000
254.961,pretrain,0.0000,342.5165,9.8738,0.8893,0.1121,17.384,1.5670,0.000,-1.000
255.061,pretrain,0.0000,702.7057,10.1943,0.8893,0.1121,17.384,1.5670,0.000,-1.000
255.161,pretrain,0.0000,710.9061,10.5850,0.8181,0.1489,17.187,1.5656,0.000,1.000
255.261,pretrain,0.0000,706.0436,10.2307,0.8181,0.1489,17.187,1.5656,0.000,1.000
255.361,pretrain,0.0000,342.1833,9.8218,0.8181,0.1489,17.187,1.5656,0.000,1.000
255.461,pretrain,0.0000,341.7170,9.4662,0.7590,0.1019,16.989,1.5656,0.000,1.000
255.563,pretrain,0.0000,341.7526,9.0420,0.7590,0.1019,16.989,1.5656,0.000,1.000
255.661,pretrain,0.0000,341.7526,9.0420,0.7230,0.0544,16.813,1.5648,0.000,1.000
255.761,pretrain,0.0000,18.5875,8.4688,0.7230,0.0544,16.813,1.5648,0.000,1.000
255.861,pretrain,0.0000,18.2213,8.1887,0.7230,0.0544,16.813,1.5648,0.000,1.000
255.961,pretrain,0.0000,17.9405,7.9084,0.6910,0.0028,16.637,1.5648,0.000,1.000
256.061,pretrain,0.0000,17.9788,7.6442,0.6910,0.0028,16.637,1.5648,0.000,1.000
256.163,pretrain,0.0000,17.7717,7.4148,0.6668,-0.0446,16.472,1.5640,0.000,1.000
256.261,pretrain,0.0000,17.2005,7.2851,0.6668,-0.0446,16.472,1.5640,0.000,1.000
256.361,pretrain,0.0000,16.9877,7.0152,0.6668,-0.0446,16.472,1.5640,0.000,1.000
256.461,pretrain,0.0000,16.7379,6.8944,0.6466,-0.0959,16.308,1.5640,0.000,-0.438
256.561,pretrain,0.0000,16.5436,6.6945,0.6466,-0.0959,16.308,1.5640,0.000,-0.438
256.661,pretrain,0.0000,16.8126,6.7923,0.6365,-0.0972,16.154,1.5632,0.000,-1.000
256.761,pretrain,0.0000,16.7713,7.0318,0.6365,-0.0972,16.154,1.5632,0.000,-1.000
256.866,pretrain,0.0000,16.8777,7.1769,0.6365,-0.0972,16.154,1.5632,0.000,-1.000
256.961,pretrain,0.0000,16.7942,7.4634,0.6133,-0.0466,16.000,1.5625,0.000,0.000
257.061,pretrain,0.0000,16.7311,7.3608,0.6133,-0.0466,16.000,1.5625,0.000,0.000
257.163,pretrain,0.0000,16.7705,7.3209,0.7889,-0.0461,15.824,1.5617,0.000,0.000
257.267,pretrain,0.0000,16.7705,7.3209,0.7889,-0.0461,15.824,1.5617,0.000,0.000
257.365,pretrain,0.0000,16.6172,7.3346,0.7889,-0.0461,15.824,1.5617,0.000,0.000
257.461,pretrain,0.0000,16.2974,7.4216,0.9970,-0.0464,15.583,1.5608,0.000,0.000
257.561,pretrain,0.0000,16.2027,7.3350,0.9970,-0.0464,15.583,1.5608,0.000,0.000
257.667,pretrain,0.0000,16.1461,7.3260,1.1369,-0.0464,15.319,1.5599,0.000,0.000
257.766,pretrain,0.0000,16.1461,7.3260,1.1369,-0.0464,15.319,1.5599,0.000,0.000
257.861,pretrain,0.0000,16.1685,7.3045,1.1369,-0.0464,15.319,1.5599,0.000,0.000
257.961,pretrain,0.0000,15.7185,7.3399,1.2414,-0.0464,15.001,1.5589,0.000,0.000
258.068,pretrain,0.0000,15.5841,7.2959,1.2414,-0.0464,15.001,1.5589,0.000,0.000
258.161,pretrain,0.0000,15.4059,7.2985,1.3012,-0.0464,14.704,1.5572,0.000,0.000
258.262,pretrain,0.0000,15.2627,7.3006,1.3012,-0.0464,14.704,1.5572,0.000,0.000
258.361,pretrain,0.0000,15.3369,7.2705,1.3012,-0.0464,14.704,1.5572,0.000,0.000
258.461,pretrain,0.0000,15.0699,7.3163,1.3437,-0.0464,14.364,1.5553,0.000,0.000
258.561,pretrain,0.0000,14.9404,7.2556,1.3437,-0.0464,14.364,1.5553,0.000,0.000
258.661,pretrain,0.0000,14.6739,7.2690,1.3684,-0.0464,14.035,1.5542,0.000,0.000
258.763,pretrain,0.0000,14.5297,7.2542,1.3684,-0.0464,14.035,1.5542,0.000,0.000
258.861,pretrain,0.0000,14.4386,7.2348,1.3684,-0.0464,14.035,1.5542,0.000,0.000
258.961,pretrain,0.0000,14.2720,7.2660,1.3858,-0.0464,13.683,1.5521,0.000,0.000
259.061,pretrain,0.0000,14.2984,7.2148,1.3858,-0.0464,13.683,1.5521,0.000,0.000
259.161,pretrain,0.0000,13.9354,7.2393,1.3964,-0.0464,13.365,1.5500,0.000,0.000
259.261,pretrain,0.0000,13.8009,7.2078,1.3964,-0.0464,13.365,1.5500,0.000,0.000
259.361,pretrain,0.0000,13.6200,7.2003,1.3964,-0.0464,13.365,1.5500,0.000,0.000
259.461,pretrain,0.0000,13.4593,7.2138,1.4041,-0.0465,13.003,1.5477,0.000,0.000
259.561,pretrain,0.0000,13.4766,7.1744,1.4041,-0.0465,13.003,1.5477,0.000,0.000
259.661,pretrain,0.0000,13.2311,7.2110,1.4084,-0.0465,12.674,1.5454,0.000,0.000
259.761,pretrain,0.0000,13.0815,7.1618,1.4084,-0.0465,12.674,1.5454,0.000,0.000
259.867,pretrain,0.0000,12.8332,7.1662,1.4084,-0.0465,12.674,1.5454,0.000,0.000
259.962,pretrain,0.0000,12.6785,7.1626,1.4111,-0.0465,12.312,1.5428,0.000,0.000
260.061,pretrain,0.0000,12.5806,7.1351,1.4111,-0.0465,12.312,1.5428,0.000,0.000
260.167,pretrain,0.0000,12.5156,7.1250,1.4124,-0.0465,11.983,1.5402,0.000,0.000
260.261,pretrain,0.0000,12.2895,7.1929,1.4124,-0.0465,11.983,1.5402,0.000,0.000
260.365,pretrain,0.0000,12.1389,7.1146,1.4124,-0.0465,11.983,1.5402,0.000,0.000
260.461,pretrain,0.0000,11.9105,7.1948,1.4135,-0.0465,11.622,1.5373,0.000,0.000
260.561,pretrain,0.0000,11.7594,7.1184,1.4135,-0.0465,11.622,1.5373,0.000,0.000
260.665,pretrain,0.0000,11.6278,7.0840,1.4142,-0.0465,11.293,1.5353,0.000,0.000
260.761,pretrain,0.0000,11.4774,7.1355,1.4142,-0.0465,11.293,1.5353,0.000,0.000
260.861,pretrain,0.0000,11.4365,7.0691,1.4142,-0.0465,11.293,1.5353,0.000,0.000
260.970,pretrain,0.0000,11.4365,7.0691,1.4143,-0.0466,10.931,1.5321,0.000,0.000
261.061,pretrain,0.0000,11.0108,7.0679,1.4143,-0.0466,10.931,1.5321,0.000,0.000
261.161,pretrain,0.0000,10.8276,7.0460,1.4137,-0.0466,10.602,1.5288,0.000,0.000
261.261,pretrain,0.0000,10.6767,7.0798,1.4137,-0.0466,10.602,1.5288,0.000,0.000
261.361,pretrain,0.0000,10.5941,7.0256,1.4137,-0.0466,10.602,1.5288,0.000,0.000
261.469,pretrain,0.0000,10.4211,7.1050,1.4133,-0.0466,10.241,1.5252,0.000,0.000
261.561,pretrain,0.0000,10.2885,7.0195,1.4133,-0.0466,10.241,1.5252,0.000,0.000
261.661,pretrain,0.0000,10.0563,7.0090,1.4131,-0.0466,9.913,1.5214,0.000,0.000
261.761,pretrain,0.0000,9.9117,7.0261,1.4131,-0.0466,9.913,1.5214,0.000,0.000
261.861,pretrain,0.0000,9.7710,6.9844,1.4131,-0.0466,9.913,1.5214,0.000,0.000
261.962,pretrain,0.0000,9.6308,7.0159,1.4126,-0.0466,9.553,1.5161,0.000,0.000
262.061,pretrain,0.0000,9.6298,6.9725,1.4126,-0.0466,9.553,1.5161,0.000,0.000
262.161,pretrain,0.0000,9.3901,6.9729,1.4123,-0.0466,9.225,1.5117,0.000,0.000
262.261,pretrain,0.0000,9.3001,6.9736,1.4123,-0.0466,9.225,1.5117,0.000,0.000
262.361,pretrain,0.0000,9.1680,6.9439,1.4123,-0.0466,9.225,1.5117,0.000,0.000
262.466,pretrain,0.0000,9.0345,6.9866,1.4121,-0.0465,8.864,1.5068,0.000,0.000
262.561,pretrain,0.0000,9.0357,6.9272,1.4121,-0.0465,8.864,1.5068,0.000,0.000
262.661,pretrain,0.0000,8.8065,6.9390,1.4117,-0.0465,8.537,1.5017,0.000,0.000
262.761,pretrain,0.0000,8.7950,6.9239,1.4117,-0.0465,8.537,1.5017,0.000,0.000
262.861,pretrain,0.0000,8.5858,6.9045,1.4117,-0.0465,8.537,1.5017,0.000,0.000
262.961,pretrain,0.0000,8.4981,6.9628,1.4110,-0.0465,8.177,1.4959,0.000,0.000
263.061,pretrain,0.0000,8.6773,6.9127,1.4110,-0.0465,8.177,1.4959,0.000,0.000
263.161,pretrain,0.0000,8.5228,6.9358,1.4102,-0.0465,7.850,1.4900,0.000,0.000
263.261,pretrain,0.0000,8.4854,6.9042,1.4102,-0.0465,7.850,1.4900,0.000,0.000
263.361,pretrain,0.0000,8.6139,6.8968,1.4102,-0.0465,7.850,1.4900,0.000,0.000
263.461,pretrain,0.0000,8.5280,6.9091,1.4096,-0.0465,7.490,1.4831,0.000,0.000
263.561,pretrain,0.0000,8.7272,6.8710,1.4096,-0.0465,7.490,1.4831,0.000,0.000
263.661,pretrain,0.0000,8.5904,6.9050,1.4092,-0.0464,7.164,1.4760,0.000,0.000
263.761,pretrain,0.0000,8.5690,6.8578,1.4092,-0.0464,7.164,1.4760,0.000,0.000
263.861,pretrain,0.0000,8.6741,6.8612,1.4092,-0.0464,7.164,1.4760,0.000,0.000
263.961,pretrain,0.0000,8.6052,6.8573,1.4085,-0.0464,6.805,1.4677,0.000,0.000
264.061,pretrain,0.0000,8.7797,6.8307,1.4085,-0.0464,6.805,1.4677,0.000,0.000
264.161,pretrain,0.0000,641.4960,6.8200,1.4083,-0.0464,6.480,1.4590,0.000,0.000
264.261,pretrain,0.0000,686.3488,6.8846,1.4083,-0.0464,6.480,1.4590,0.000,0.000
264.361,pretrain,0.0000,641.1700,6.8094,1.4083,-0.0464,6.480,1.4590,0.000,0.000
264.461,pretrain,0.0000,643.2678,6.8847,1.4081,-0.0464,6.122,1.4488,0.000,0.000
264.561,pretrain,0.0000,648.0291,6.8115,1.4081,-0.0464,6.122,1.4488,0.000,0.000
264.661,pretrain,0.0000,641.6183,6.7784,1.4079,-0.0464,5.798,1.4381,0.000,0.000
264.761,pretrain,0.0000,687.0565,6.8261,1.4079,-0.0464,5.798,1.4381,0.000,0.000
264.861,pretrain,0.0000,640.8093,6.7637,1.4079,-0.0464,5.798,1.4381,0.000,0.000
264.961,pretrain,0.0000,643.8326,6.8555,1.4074,-0.0463,5.440,1.4272,0.000,0.000
265.067,pretrain,0.0000,640.7468,6.7607,1.4074,-0.0463,5.440,1.4272,0.000,0.000
265.161,pretrain,0.0000,641.8823,6.7391,1.4073,-0.0463,5.118,1.4137,0.000,0.000
265.261,pretrain,0.0000,675.4787,6.7706,1.4073,-0.0463,5.118,1.4137,0.000,0.000
265.361,pretrain,0.0000,640.7460,6.7193,1.4073,-0.0463,5.118,1.4137,0.000,0.000
265.461,pretrain,0.0000,646.5970,6.7945,1.4071,-0.0463,4.764,1.3972,0.000,0.000
265.561,pretrain,0.0000,640.3967,6.7120,1.4071,-0.0463,4.764,1.3972,0.000,0.000
265.667,pretrain,0.0000,642.2531,6.7012,1.4070,-0.0463,4.444,1.3795,0.000,0.000
265.761,pretrain,0.0000,675.4539,6.7174,1.4070,-0.0463,4.444,1.3795,0.000,0.000
265.861,pretrain,0.0000,640.8223,6.6768,1.4070,-0.0463,4.444,1.3795,0.000,0.000
265.961,pretrain,0.0000,684.6884,6.7065,1.4071,-0.0463,4.093,1.3573,0.000,0.000
266.061,pretrain,0.0000,640.1861,6.6647,1.4071,-0.0463,4.093,1.3573,0.000,0.000
266.161,pretrain,0.0000,642.7325,6.6647,1.4071,-0.0463,3.777,1.3330,0.000,0.000
266.261,pretrain,0.0000,643.6902,6.6651,1.4071,-0.0463,3.777,1.3330,0.000,0.000
266.361,pretrain,0.0000,641.0060,6.6360,1.4071,-0.0463,3.777,1.3330,0.000,0.000
266.461,pretrain,0.0000,685.4106,6.6766,1.4071,-0.0462,3.431,1.3018,0.000,0.000
266.561,pretrain,0.0000,640.0813,6.6190,1.4071,-0.0462,3.431,1.3018,0.000,0.000
266.661,pretrain,0.0000,643.3237,6.6303,1.4069,-0.0462,3.121,1.2669,0.000,0.000
266.761,pretrain,0.0000,639.9458,6.6151,1.4069,-0.0462,3.121,1.2669,0.000,0.000
266.861,pretrain,0.0000,641.2963,6.5967,1.4069,-0.0462,3.121,1.2669,0.000,0.000
266.961,pretrain,0.0000,673.6917,6.6230,1.4069,-0.0462,2.785,1.2203,0.000,0.000
267.061,pretrain,0.0000,640.0834,6.5756,1.4069,-0.0462,2.785,1.2203,0.000,0.000
267.161,pretrain,0.0000,649.8016,6.5969,1.4069,-0.0462,2.486,1.1663,0.000,0.000
267.261,pretrain,0.0000,639.6584,6.5667,1.4069,-0.0462,2.486,1.1663,0.000,0.000
267.361,pretrain,0.0000,641.6939,6.5587,1.4069,-0.0462,2.486,1.1663,0.000,0.000
267.461,pretrain,0.0000,673.7420,6.5701,1.4068,-0.0462,2.168,1.0910,0.000,0.000
267.561,pretrain,0.0000,640.1872,6.5334,1.4068,-0.0462,2.168,1.0910,0.000,0.000
267.661,pretrain,0.0000,683.0270,6.5647,1.4071,-0.0461,1.893,1.0000,0.000,0.000
267.761,pretrain,0.0000,639.4768,6.5199,1.4071,-0.0461,1.893,1.0000,0.000,0.000
267.861,pretrain,0.0000,642.2032,6.5227,1.4071,-0.0461,1.893,1.0000,0.000,0.000
267.961,pretrain,0.0000,640.7994,6.5192,1.4074,-0.0461,1.615,0.8667,0.000,0.000
268.061,pretrain,0.0000,640.3964,6.4926,1.4074,-0.0461,1.615,0.8667,0.000,0.000
268.161,pretrain,0.0000,639.7476,6.4822,1.4075,-0.0461,29.881,1.6326,0.000,0.000
268.261,pretrain,0.0000,681.6960,6.5434,1.4075,-0.0461,29.881,1.6326,0.000,0.000
268.361,pretrain,0.0000,639.1879,6.4712,1.4075,-0.0461,29.881,1.6326,0.000,0.000
268.461,pretrain,0.0000,641.5498,6.5725,1.4072,-0.0461,29.517,1.6326,0.000,0.000
268.561,pretrain,0.0000,647.4113,6.5017,1.4072,-0.0461,29.517,1.6326,0.000,0.000
268.661,pretrain,0.0000,639.9039,6.4701,1.4072,-0.0461,29.187,1.6329,0.000,0.000
268.761,pretrain,0.0000,682.4191,6.5158,1.4072,-0.0461,29.187,1.6329,0.000,0.000
268.861,pretrain,0.0000,639.0575,6.4546,1.4072,-0.0461,29.187,1.6329,0.000,0.000
268.961,pretrain,0.0000,642.5435,6.5424,1.4075,-0.0461,28.824,1.6329,0.000,0.000
269.061,pretrain,0.0000,638.9982,6.4514,1.4075,-0.0461,28.824,1.6329,0.000,0.000
269.163,pretrain,0.0000,640.1622,6.4297,1.4074,-0.0461,28.494,1.6329,0.000,0.000
269.261,pretrain,0.0000,670.5737,6.4601,1.4074,-0.0461,28.494,1.6329,0.000,0.000
269.361,pretrain,0.0000,639.0280,6.4098,1.4074,-0.0461,28.494,1.6329,0.000,0.000
269.461,pretrain,0.0000,646.0618,6.4821,1.4076,-0.0461,28.130,1.6329,0.000,0.000
269.561,pretrain,0.0000,638.6825,6.4027,1.4076,-0.0461,28.130,1.6329,0.000,0.000
269.661,pretrain,0.0000,640.6362,6.3917,1.4081,-0.0461,27.789,1.6329,0.000,0.000
269.761,pretrain,0.0000,670.6420,6.4070,1.4081,-0.0461,27.789,1.6329,0.000,0.000
269.861,pretrain,0.0000,639.1061,6.3677,1.4081,-0.0461,27.789,1.6329,0.000,0.000
269.961,pretrain,0.0000,680.0388,6.3959,1.4084,-0.0461,27.437,1.6328,0.000,0.000
270.061,pretrain,0.0000,638.4712,6.3552,1.4084,-0.0461,27.437,1.6328,0.000,0.000
270.161,pretrain,0.0000,641.5257,6.3546,1.4083,-0.0461,27.095,1.6328,0.000,0.000
270.261,pretrain,0.0000,642.6837,6.3549,1.4083,-0.0461,27.095,1.6328,0.000,0.000
270.362,pretrain,0.0000,639.2840,6.3258,1.4083,-0.0461,27.095,1.6328,0.000,0.000
270.461,pretrain,0.0000,680.7565,6.3652,1.4088,-0.0461,26.732,1.6328,0.000,0.000
270.561,pretrain,0.0000,638.3674,6.3099,1.4088,-0.0461,26.732,1.6328,0.000,0.000
270.661,pretrain,0.0000,642.5688,6.3201,1.4091,-0.0461,26.402,1.6327,0.000,0.000
270.761,pretrain,0.0000,638.2325,6.3056,1.4091,-0.0461,26.402,1.6327,0.000,0.000
270.861,pretrain,0.0000,639.8151,6.2874,1.4091,-0.0461,26.402,1.6327,0.000,0.000
270.961,pretrain,0.0000,668.7886,6.3124,1.4091,-0.0460,26.038,1.6328,0.000,0.000
271.061,pretrain,0.0000,638.3655,6.2659,1.4091,-0.0460,26.038,1.6328,0.000,0.000
271.161,pretrain,0.0000,653.3295,6.2861,1.4089,-0.0460,25.708,1.6327,0.000,0.000
271.261,pretrain,0.0000,637.9437,6.2571,1.4089,-0.0460,25.708,1.6327,0.000,0.000
271.361,pretrain,0.0000,640.5937,6.2491,1.4089,-0.0460,25.708,1.6327,0.000,0.000
271.461,pretrain,0.0000,668.9328,6.2596,1.4091,-0.0460,25.345,1.6327,0.000,0.000
271.561,pretrain,0.0000,638.5522,6.2241,1.4091,-0.0460,25.345,1.6327,0.000,0.000
271.661,pretrain,0.0000,7.7302,6.2540,1.4092,-0.0460,25.014,1.6326,0.000,0.000
271.761,pretrain,0.0000,7.5966,6.2106,1.4092,-0.0460,25.014,1.6326,0.000,0.000
271.861,pretrain,0.0000,7.4324,6.2130,1.4092,-0.0460,25.014,1.6326,0.000,0.000
271.965,pretrain,0.0000,7.3518,6.2086,1.4090,-0.0460,24.651,1.6326,0.000,0.000
272.061,pretrain,0.0000,7.1330,6.1835,1.4090,-0.0460,24.651,1.6326,0.000,0.000
272.161,pretrain,0.0000,6.9599,6.1733,1.4090,-0.0460,24.321,1.6326,0.000,0.000
272.261,pretrain,0.0000,6.8105,6.2308,1.4090,-0.0460,24.321,1.6326,0.000,0.000
272.361,pretrain,0.0000,6.6455,6.1613,1.4090,-0.0460,24.321,1.6326,0.000,0.000
272.461,pretrain,0.0000,6.5043,6.2301,1.4091,-0.0460,23.957,1.6326,0.000,0.000
272.561,pretrain,0.0000,6.3833,6.1620,1.4091,-0.0460,23.957,1.6326,0.000,0.000
272.661,pretrain,0.0000,6.2028,6.1317,1.4090,-0.0460,23.627,1.6325,0.000,0.000
272.761,pretrain,0.0000,6.0697,6.1745,1.4090,-0.0460,23.627,1.6325,0.000,0.000
272.861,pretrain,0.0000,5.8838,6.1162,1.4090,-0.0460,23.627,1.6325,0.000,0.000
272.961,pretrain,0.0000,5.7311,6.1987,1.4093,-0.0460,23.263,1.6325,0.000,0.000
273.061,pretrain,0.0000,5.5690,6.1120,1.4093,-0.0460,23.263,1.6325,0.000,0.000
273.161,pretrain,0.0000,5.4152,5.8297,1.4093,-0.0460,22.933,1.6324,0.000,0.000
273.261,pretrain,0.0000,5.2763,5.6614,1.4093,-0.0460,22.933,1.6324,0.000,0.000
