t,phase,min_front,min_left,min_right,speed,yaw,dist_to_wp,bearing_to_wp,rc_throttle_norm,rc_yaw_norm
157.844,pretrain,50.0000,50.0000,50.0000,0.0279,-0.0114,0.000,0.0000,0.000,0.000
157.944,pretrain,50.0000,50.0000,50.0000,0.0279,-0.0114,0.000,0.0000,0.000,0.000
158.044,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0115,0.000,0.0000,0.000,0.000
158.144,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0115,0.000,0.0000,0.000,0.000
158.244,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0115,0.000,0.0000,0.000,0.000
158.344,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0115,0.000,0.0000,0.000,0.000
158.444,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0115,0.000,0.0000,0.000,0.000
158.544,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0116,0.000,0.0000,0.000,0.000
158.644,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0116,0.000,0.0000,0.000,0.000
158.744,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0116,0.000,0.0000,0.000,0.000
158.844,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0116,0.000,0.0000,0.000,0.000
158.944,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0116,0.000,0.0000,0.000,0.000
159.044,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0117,0.000,0.0000,0.000,0.000
159.144,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0117,0.000,0.0000,0.000,0.000
159.244,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0117,0.000,0.0000,0.000,0.000
159.344,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0118,0.000,0.0000,0.000,0.000
159.444,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0118,0.000,0.0000,0.000,0.000
159.544,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0118,0.000,0.0000,0.000,0.000
159.644,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0118,0.000,0.0000,0.000,0.000
159.744,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0118,0.000,0.0000,0.000,0.000
159.844,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0119,0.000,0.0000,0.000,0.000
159.944,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0119,0.000,0.0000,0.000,0.000
160.044,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0119,0.000,0.0000,0.000,0.000
160.144,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0119,0.000,0.0000,0.000,0.000
160.244,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0119,0.000,0.0000,0.000,0.000
160.344,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0120,0.000,0.0000,0.000,0.000
160.444,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0120,0.000,0.0000,0.000,0.000
160.544,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0120,0.000,0.0000,0.000,0.000
160.644,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0120,0.000,0.0000,0.000,0.000
160.744,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0120,0.000,0.0000,0.000,0.000
160.844,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0121,0.000,0.0000,0.000,0.000
160.944,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0121,0.000,0.0000,0.000,0.000
161.044,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0121,0.000,0.0000,0.000,0.000
161.144,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0121,0.000,0.0000,0.000,0.000
161.244,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0121,0.000,0.0000,0.000,0.000
161.344,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0122,0.000,0.0000,0.000,0.000
161.444,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0122,0.000,0.0000,0.000,0.000
161.544,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0122,0.000,0.0000,0.000,0.000
161.644,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0122,0.000,0.0000,0.000,0.000
161.744,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0122,0.000,0.0000,0.000,0.000
161.844,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0123,0.000,0.0000,0.000,0.000
161.944,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0123,0.000,0.0000,0.000,0.000
162.044,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0123,0.000,0.0000,0.000,0.000
162.144,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0123,0.000,0.0000,0.000,0.000
162.244,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0123,0.000,0.0000,0.000,0.000
162.344,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0124,0.000,0.0000,0.000,0.000
162.444,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0124,0.000,0.0000,0.000,0.000
162.544,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0124,0.000,0.0000,0.000,0.000
162.645,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0124,0.000,0.0000,0.000,0.000
162.744,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0124,0.000,0.0000,0.000,0.000
162.844,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0125,0.000,0.0000,0.000,0.000
162.944,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0125,0.000,0.0000,0.000,0.000
163.044,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0125,0.000,0.0000,0.000,0.000
163.144,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0125,0.000,0.0000,0.000,0.000
163.244,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0125,0.000,0.0000,0.000,0.000
163.344,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0126,0.000,0.0000,0.000,0.000
163.444,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0126,0.000,0.0000,0.000,0.000
163.545,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0126,0.000,0.0000,0.000,0.000
163.644,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0126,0.000,0.0000,0.000,0.000
163.744,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0126,0.000,0.0000,0.000,0.000
163.844,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0127,0.000,0.0000,0.000,0.000
163.944,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0127,0.000,0.0000,0.000,0.000
164.044,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0127,0.000,0.0000,0.000,0.000
164.144,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0127,0.000,0.0000,0.000,0.000
164.244,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0127,0.000,0.0000,0.000,0.000
164.344,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0128,0.000,0.0000,0.000,0.000
164.444,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0128,0.000,0.0000,0.000,0.000
164.544,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0128,0.000,0.0000,0.000,0.000
164.644,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0128,0.000,0.0000,0.000,0.000
164.744,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0128,0.000,0.0000,0.000,0.000
164.844,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0129,0.000,0.0000,0.000,0.000
164.944,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0129,0.000,0.0000,0.000,0.000
165.044,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0129,0.000,0.0000,0.000,0.000
165.144,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0129,0.000,0.0000,0.000,0.000
165.244,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0129,0.000,0.0000,0.000,0.000
165.344,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0130,0.000,0.0000,0.000,0.000
165.444,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0130,0.000,0.0000,0.000,0.000
165.544,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0130,0.000,0.0000,0.000,0.000
165.644,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0130,0.000,0.0000,0.000,0.000
165.744,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0130,0.000,0.0000,0.000,0.000
165.844,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0131,0.000,0.0000,0.000,0.000
165.944,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0131,0.000,0.0000,0.000,0.000
166.044,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0131,0.000,0.0000,0.000,0.000
166.144,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0131,0.000,0.0000,0.000,0.000
166.244,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0131,0.000,0.0000,0.000,0.000
166.344,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0131,0.000,0.0000,0.000,0.000
166.444,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0131,0.000,0.0000,0.000,0.000
166.544,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0132,0.000,0.0000,0.000,0.000
166.644,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0132,0.000,0.0000,0.000,0.000
166.744,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0132,0.000,0.0000,0.000,0.000
166.844,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0132,0.000,0.0000,0.000,0.000
166.944,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0132,0.000,0.0000,0.000,0.000
167.044,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0133,0.000,0.0000,0.000,0.000
167.144,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0133,0.000,0.0000,0.000,0.000
167.244,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0133,0.000,0.0000,0.000,0.000
167.344,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0133,0.000,0.0000,0.000,0.000
167.444,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0133,0.000,0.0000,0.000,0.000
167.544,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0134,0.000,0.0000,0.000,0.000
167.644,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0134,0.000,0.0000,0.000,0.000
167.746,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0134,0.000,0.0000,0.000,0.000
167.844,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0134,0.000,0.0000,0.000,0.000
167.944,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0134,0.000,0.0000,0.000,0.000
168.044,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0135,0.000,0.0000,0.000,0.000
168.144,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0135,0.000,0.0000,0.000,0.000
168.244,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0135,0.000,0.0000,0.000,0.000
168.344,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0135,0.000,0.0000,0.000,0.000
168.444,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0135,0.000,0.0000,0.000,0.000
168.544,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0135,0.000,0.0000,0.000,0.000
168.644,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0135,0.000,0.0000,0.000,0.000
168.744,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0135,0.000,0.0000,0.000,0.000
168.844,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0136,0.000,0.0000,0.000,0.000
168.944,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0136,0.000,0.0000,0.000,0.000
169.044,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0136,0.000,0.0000,0.000,0.000
169.144,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0136,0.000,0.0000,0.000,0.000
169.244,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0136,0.000,0.0000,0.000,0.000
169.344,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0137,0.000,0.0000,0.000,0.000
169.444,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0137,0.000,0.0000,0.000,0.000
169.544,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0137,0.000,0.0000,0.000,0.000
169.644,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0137,0.000,0.0000,0.000,0.000
169.744,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0137,0.000,0.0000,0.000,0.000
169.844,pretrain,50.0000,50.0000,50.0000,0.0279,-0.0138,0.000,0.0000,0.000,0.000
169.944,pretrain,50.0000,50.0000,50.0000,0.0279,-0.0138,0.000,0.0000,0.000,0.000
170.044,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0138,0.000,0.0000,0.000,0.000
170.144,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0138,0.000,0.0000,0.000,0.000
170.244,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0138,0.000,0.0000,0.000,0.000
170.344,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0138,0.000,0.0000,0.000,0.000
170.444,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0138,0.000,0.0000,0.000,0.000
170.544,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0139,0.000,0.0000,0.000,0.000
170.644,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0139,0.000,0.0000,0.000,0.000
170.744,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0139,0.000,0.0000,0.000,0.000
170.844,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0139,0.000,0.0000,0.000,0.000
170.944,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0139,0.000,0.0000,0.000,0.000
171.044,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0140,0.000,0.0000,0.000,0.000
171.144,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0140,0.000,0.0000,0.000,0.000
171.244,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0140,0.000,0.0000,0.000,0.000
171.344,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0140,0.000,0.0000,0.000,0.000
171.444,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0140,0.000,0.0000,0.000,0.000
171.544,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0140,0.000,0.0000,0.000,0.000
171.644,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0140,0.000,0.0000,0.000,0.000
171.744,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0140,0.000,0.0000,0.000,0.000
171.844,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0141,0.000,0.0000,0.000,0.000
171.944,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0141,0.000,0.0000,0.000,0.000
172.044,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0141,0.000,0.0000,0.000,0.000
172.144,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0141,0.000,0.0000,0.000,0.000
172.244,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0141,0.000,0.0000,0.000,0.000
172.344,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0142,0.000,0.0000,0.000,0.000
172.444,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0142,0.000,0.0000,0.000,0.000
172.544,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0142,0.000,0.0000,0.000,0.000
172.644,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0142,0.000,0.0000,0.000,0.000
172.744,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0142,0.000,0.0000,0.000,0.000
172.846,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0142,0.000,0.0000,0.000,0.000
172.944,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0142,0.000,0.0000,0.000,0.000
173.044,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0143,0.000,0.0000,0.000,0.000
173.144,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0143,0.000,0.0000,0.000,0.000
173.244,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0143,0.000,0.0000,0.000,0.000
173.344,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0143,0.000,0.0000,0.000,0.000
173.444,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0143,0.000,0.0000,0.000,0.000
173.544,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0143,0.000,0.0000,0.000,0.000
173.644,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0143,0.000,0.0000,0.000,0.000
173.744,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0143,0.000,0.0000,0.000,0.000
173.844,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0144,0.000,0.0000,0.000,0.000
173.944,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0144,0.000,0.0000,0.000,0.000
174.044,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0144,0.000,0.0000,0.000,0.000
174.144,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0144,0.000,0.0000,0.000,0.000
174.244,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0144,0.000,0.0000,0.000,0.000
174.344,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0145,0.000,0.0000,0.000,0.000
174.444,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0145,0.000,0.0000,0.000,0.000
174.544,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0145,0.000,0.0000,0.000,0.000
174.644,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0145,0.000,0.0000,0.000,0.000
174.744,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0145,0.000,0.0000,0.000,0.000
174.844,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0145,0.000,0.0000,0.000,0.000
174.944,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0145,0.000,0.0000,0.000,0.000
175.044,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0146,0.000,0.0000,0.000,0.000
175.144,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0146,0.000,0.0000,0.000,0.000
175.244,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0146,0.000,0.0000,0.000,0.000
175.344,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0146,0.000,0.0000,0.000,0.000
175.444,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0146,0.000,0.0000,0.000,0.000
175.544,pretrain,50.0000,50.0000,50.0000,0.0281,-0.0146,0.000,0.0000,0.000,0.000
175.644,pretrain,50.0000,50.0000,50.0000,0.0281,-0.0146,0.000,0.0000,0.000,0.000
175.744,pretrain,50.0000,50.0000,50.0000,0.0281,-0.0146,0.000,0.0000,0.000,0.000
175.844,pretrain,50.0000,50.0000,50.0000,0.0283,-0.0147,0.000,0.0000,0.000,0.000
175.944,pretrain,50.0000,50.0000,50.0000,0.0283,-0.0147,0.000,0.0000,0.000,0.000
176.044,pretrain,50.0000,50.0000,50.0000,0.0281,-0.0147,0.000,0.0000,0.000,0.000
176.144,pretrain,50.0000,50.0000,50.0000,0.0281,-0.0147,0.000,0.0000,0.000,0.000
176.244,pretrain,50.0000,50.0000,50.0000,0.0281,-0.0147,0.000,0.0000,0.000,0.000
176.344,pretrain,50.0000,50.0000,50.0000,0.0279,-0.0147,0.000,0.0000,0.000,0.000
176.444,pretrain,50.0000,50.0000,50.0000,0.0279,-0.0147,0.000,0.0000,0.000,0.000
176.544,pretrain,50.0000,50.0000,50.0000,0.0279,-0.0148,0.000,0.0000,0.000,0.000
176.644,pretrain,50.0000,50.0000,50.0000,0.0279,-0.0148,0.000,0.0000,0.000,0.000
176.744,pretrain,50.0000,50.0000,50.0000,0.0279,-0.0148,0.000,0.0000,0.000,0.000
176.844,pretrain,50.0000,50.0000,50.0000,0.0281,-0.0148,0.000,0.0000,0.000,0.000
176.944,pretrain,50.0000,50.0000,50.0000,0.0281,-0.0148,0.000,0.0000,0.000,0.000
177.044,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0148,0.000,0.0000,0.000,0.000
177.144,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0148,0.000,0.0000,0.000,0.000
177.244,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0148,0.000,0.0000,0.000,0.000
177.344,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0149,0.000,0.0000,0.000,0.000
177.444,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0149,0.000,0.0000,0.000,0.000
177.544,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0149,0.000,0.0000,0.000,0.000
177.644,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0149,0.000,0.0000,0.000,0.000
177.744,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0149,0.000,0.0000,0.000,0.000
177.844,pretrain,50.0000,50.0000,50.0000,0.0280,-0.0149,0.000,0.0000,0.000,0.000
177.946,pretrain,50.0000,50.0000,50.0000,0.0280,-0.0149,0.000,0.0000,0.000,0.000
178.044,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0150,0.000,0.0000,0.000,0.000
178.144,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0150,0.000,0.0000,0.000,0.000
178.244,pretrain,50.0000,50.0000,50.0000,0.0278,-0.0150,0.000,0.0000,0.000,0.000
178.344,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0150,0.000,0.0000,0.000,0.000
178.444,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0150,0.000,0.0000,0.000,0.000
178.544,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0150,0.000,0.0000,0.000,0.000
178.644,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0150,0.000,0.0000,0.000,0.000
178.744,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0150,0.000,0.0000,0.000,0.000
178.844,pretrain,50.0000,50.0000,50.0000,0.0279,-0.0151,0.000,0.0000,0.000,0.000
178.944,pretrain,50.0000,50.0000,50.0000,0.0279,-0.0151,0.000,0.0000,0.000,0.000
179.044,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0151,0.000,0.0000,0.000,0.000
179.144,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0151,0.000,0.0000,0.000,0.000
179.244,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0151,0.000,0.0000,0.000,0.000
179.344,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0151,0.000,0.0000,0.000,0.000
179.444,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0151,0.000,0.0000,0.000,0.000
179.544,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0152,0.000,0.0000,0.000,0.000
179.644,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0152,0.000,0.0000,0.000,0.000
179.744,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0152,0.000,0.0000,0.000,0.000
179.844,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0152,0.000,0.0000,0.000,0.000
179.944,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0152,0.000,0.0000,0.000,0.000
180.044,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0152,0.000,0.0000,0.000,0.000
180.144,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0152,0.000,0.0000,0.000,0.000
180.244,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0152,0.000,0.0000,0.000,0.000
180.344,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0153,0.000,0.0000,0.000,0.000
180.444,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0153,0.000,0.0000,0.000,0.000
180.544,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0153,0.000,0.0000,0.000,0.000
180.644,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0153,0.000,0.0000,0.000,0.000
180.744,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0153,0.000,0.0000,0.000,0.000
180.844,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0153,0.000,0.0000,0.000,0.000
180.944,pretrain,50.0000,50.0000,50.0000,0.0276,-0.0153,0.000,0.0000,0.000,0.000
181.044,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0154,0.000,0.0000,0.000,0.000
181.144,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0154,0.000,0.0000,0.000,0.000
181.244,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0154,0.000,0.0000,0.000,0.000
181.344,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0154,0.000,0.0000,0.000,0.000
181.444,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0154,0.000,0.0000,0.000,0.000
181.544,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0154,0.000,0.0000,0.000,0.000
181.644,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0154,0.000,0.0000,0.000,0.000
181.744,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0154,0.000,0.0000,0.000,0.000
181.844,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0154,0.000,0.0000,0.000,0.000
181.944,pretrain,50.0000,50.0000,50.0000,0.0277,-0.0154,0.000,0.0000,0.000,0.000
182.044,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0155,0.000,0.0000,0.000,0.000
182.144,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0155,0.000,0.0000,0.000,0.000
182.244,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0155,0.000,0.0000,0.000,0.000
182.344,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0155,0.000,0.0000,0.000,0.000
182.444,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0155,0.000,0.0000,0.000,0.000
182.544,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0155,0.000,0.0000,0.000,0.000
182.644,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0155,0.000,0.0000,0.000,0.000
182.744,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0155,0.000,0.0000,0.000,0.000
182.844,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0156,0.000,0.0000,0.000,0.000
182.944,pretrain,50.0000,50.0000,50.0000,0.0275,-0.0156,0.000,0.0000,0.000,0.000
183.046,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0156,0.000,0.0000,0.000,0.000
183.144,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0156,0.000,0.0000,0.000,0.000
183.244,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0156,0.000,0.0000,0.000,0.000
183.344,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0156,0.000,0.0000,0.000,0.000
183.444,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0156,0.000,0.0000,0.000,0.000
183.544,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0156,0.000,0.0000,0.000,0.000
183.644,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0156,0.000,0.0000,0.000,0.000
183.744,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0156,0.000,0.0000,0.000,0.000
183.844,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0157,0.000,0.0000,0.000,0.000
183.944,pretrain,50.0000,50.0000,50.0000,0.0274,-0.0157,0.000,0.0000,0.000,0.000
184.044,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0157,0.000,0.0000,0.000,0.000
184.144,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0157,0.000,0.0000,0.000,0.000
184.244,pretrain,50.0000,50.0000,50.0000,0.0272,-0.0157,0.000,0.0000,0.000,0.000
184.344,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0157,0.000,0.0000,0.000,0.000
184.444,pretrain,50.0000,50.0000,50.0000,0.0271,-0.0157,0.000,0.0000,0.000,0.000
184.544,pretrain,50.0000,50.0000,50.0000,0.0273,-0.0157,0.000,0.0000,0.000,0.000
